repository,owner_repo,tags,zip_sha256
https://github.com/brucekumar/opik-openclaw,brucekumar/opik-openclaw,openclaw,484d5c2d7966bc6c32314a757ee30f8923a744a30296d87dc6c87aafc3d1f5c0
https://github.com/brunoclazaro2010/ue5-mcp,brunoclazaro2010/ue5-mcp,mcp,0ebcc867b86ab3e6983ef32864b28589a948140c2e6fdd9e20b83014508cf466
https://github.com/bryanppa5478/-Discord-OSINT-Transform-for-Maltego,bryanppa5478/-Discord-OSINT-Transform-for-Maltego,parser,2054dc52dd15084d7e84aa6b11e9cd7990f7bef2d8a38427145f337f5549ea9a
https://github.com/bs779517/story-skills,bs779517/story-skills,skill,74d722c923ea28c378c79e7e08c788a27dab68793993dd8a88f605602b8e4703
https://github.com/btcgetpro/oci-plugin-example,btcgetpro/oci-plugin-example,plugin,435e3e8d33dfe34a3796ca7b9ec741219b736fdaf490ba96db7c14b02328aeca
https://github.com/bugandagrabbag708/claude-code-cheat-sheet,bugandagrabbag708/claude-code-cheat-sheet,claude,b39e402935619d27b6be0de52a999316e3c5f8c0748bab4899277a8d69aea773
https://github.com/cacodaemonic-impulseexplosive956/claude_code_src,cacodaemonic-impulseexplosive956/claude_code_src,claude,a7f830faff46128c406e14d5a5c3ca3434674887ee35142e266547f8c7368843
https://github.com/canlaspaulkristian/PicSpider,canlaspaulkristian/PicSpider,parser,c23bc5da5ff73126511fa6676325e67c804089e9f2fceb304964a0e42a25fe93
https://github.com/cannedsigmas/claudex,cannedsigmas/claudex,claude,5b6933aec3c183440987f53e3ac134720ce3dfec409d161e72a783a13eb44eb5
https://github.com/carolafortified787/codex-plugin-cc,carolafortified787/codex-plugin-cc,plugin,f88a0875d2fedc6b68e39b0ff2f956f54fdeb8b1a6774a562a3762b1f620ab07
https://github.com/catechesisquiltedbedspread461/ocds-mcp,catechesisquiltedbedspread461/ocds-mcp,mcp,ea36a0178ff45de00a1a6e4276d916a6f7538d7edb8a5e8d2ecbe7bf3615d715
https://github.com/catharinepalatial88/bazi-skill,catharinepalatial88/bazi-skill,skill,bcced3a4f5adc210983a73c15b04b6a7c226cf97a56eadc67064ef62f47ebde2
https://github.com/caution724/github-explorer-skill,caution724/github-explorer-skill,skill,2cebc4c5122af1d9b0c49cdb96f83ca6e8b0dc417be71aa84053ff47fd8dddd8
https://github.com/celerycabbagedaggerboard755/open-claude-code,celerycabbagedaggerboard755/open-claude-code,claude,d463a5dfcbe4e2296a1e7e8972abb2c2b0658550ee9c33271882d2d6783665a4
https://github.com/celesteblackandwhite925/paper-distill-mcp,celesteblackandwhite925/paper-distill-mcp,mcp,baa2eaba9b56507aed6942bfa35011ef32cbb47830637bae093c2768f3da6864
https://github.com/cga22099/skill-threat-modeling,cga22099/skill-threat-modeling,skill,71d04fc7893982377950775bf2f27994471f5a4d2568943e9f3d9069d713086c
https://github.com/chigyel/claude-cs,chigyel/claude-cs,claude,45ae67df1266fdd1afa5183f5be2f0fe2a3a55d24649434de381854c7c40b99f
https://github.com/christart3/g2-reviews-scraper,christart3/g2-reviews-scraper,parser,6399ab5a0d8f4ec12abc450a2255761d1304bb15c68647f462454519f6c76d6a
https://github.com/chukwuemekawisdom/claude2api,chukwuemekawisdom/claude2api,claude,0675e70af8da05c1572668b4663e259670b580054c72f9cf2fee4f100e2a3b8e
https://github.com/cinoindo/smart-xdebug-mcp,cinoindo/smart-xdebug-mcp,mcp,4b56f67a466b7006b16db0149f542efe3fcae257062aff1803526d06733c34f8
https://github.com/cinthia26447/autoresearch-openclaw,cinthia26447/autoresearch-openclaw,openclaw,06a3eb9d44bb1201c2e13ca04414dbb1a9e991c1ab4c6b2b9f8c64f50f8cb82c
https://github.com/connedigital/Brahmastra_OSINT,connedigital/Brahmastra_OSINT,parser,2392a2860141e2fc7935c4480ace7e356e5d4e41552bd63d825e82e5d720ccb2
https://github.com/consubstantial-polistes407/skills,consubstantial-polistes407/skills,skill,09bec7eb0f0b48ad4bb9f13e133848affe51bc0887800605484c164e40f1d9aa
https://github.com/contealessandrovoltalandscape881/teleclaude,contealessandrovoltalandscape881/teleclaude,claude,9c7535047c7bfcf50a8a2d0718ee1b92bd5ecd61b86a2dc472edeb4fa04ac44c
https://github.com/crosscountryridinggirlwonder916/claude-statusline,crosscountryridinggirlwonder916/claude-statusline,claude,b2824ab7f18147977fd720350df7de9e7a87a41158745dedf6fe1dbc34d3570f
https://github.com/cyrustmods/OPENCLAW-SKILL-SAFE,cyrustmods/OPENCLAW-SKILL-SAFE,skill,openclaw,c9b2715a42f32cbbf900da5025ea0bed70447719b4e7681d4df9d23b54672f3b
https://github.com/dacianst1538/ResumeParser,dacianst1538/ResumeParser,parser,e4ec821726bc610263d1fa9c97615b8490371a0967fae20c4833ceabfaf26e84
https://github.com/dali-raki/skills,dali-raki/skills,skill,5281235456090eabaf0385c53b7d131b8d0ecff36215e5a0735772ef4d1a3840
https://github.com/danielsod12/claude-compaction-viewer,danielsod12/claude-compaction-viewer,claude,ab23762f068ad365ec338d00707f668b43b848fc37869f8b7c0db34b4778fd1d
https://github.com/danya120o3/processhacker-mcp,danya120o3/processhacker-mcp,mcp,f7a4ba44c0705d2ab144a82b65e86acc724186e0f194eb6127dc4c92f15035ee
https://github.com/dappled-roadagent484/claude-mob-programming-skill,dappled-roadagent484/claude-mob-programming-skill,skill,claude,a930c746a40412c35de3eb3181f84c1d9b96cb13a69d5acb14df3ef29321ff48
https://github.com/dmvait8534/claude2api-deploy,dmvait8534/claude2api-deploy,claude,cb983d1d2f952a20a70caf608012a105a7683a886edb204f62ff28ef9f8526a7
https://github.com/dovudja9209/civitai-gen-skill,dovudja9209/civitai-gen-skill,skill,300fd0c0b2ab5701726ed7d398b49cf33ef0fd7f68ed103ea3290bbb1be8e083
https://github.com/droftgamer-wq/researcher-skill,droftgamer-wq/researcher-skill,skill,18d97531fc1a90160461a6461623816b91cbc57a9173041730db034ad4d2207b
https://github.com/dykeruv/argus-mcp,dykeruv/argus-mcp,mcp,092f5eef2ba1bb67919fc2df24a030a88881b0bc44b2652f817e157aa5b8b303
https://github.com/easdasd8/DisierTECH-OpenClaw-Stack,easdasd8/DisierTECH-OpenClaw-Stack,openclaw,63514a99c69a5484bb3a5c741adf68c68d4428fe872ca567c0262020838d1fce
https://github.com/eiwru/creative-director-skill,eiwru/creative-director-skill,skill,af905c92c93f095c0793c8f23a9f2ed54e1f610c269255d0bf25c8e47bad7e84
https://github.com/elprogramador-kaik/skills,elprogramador-kaik/skills,skill,e6dff0ba047be27e1e495e6ad8aa514a8f2de7a0c050f3b56f63c14dd57f3b37
https://github.com/elsy77/WhatsApp-MCP,elsy77/WhatsApp-MCP,mcp,f757626653853bf5a48018f0a019ddf8ccc66b3d94f3421fb54b1d1bbecf6294
https://github.com/elvis-velez/google-ads-mcp,elvis-velez/google-ads-mcp,mcp,a8d23ad2395e4190d64b33ef1b36bad63074ad431e15d80e6318132d523b2a04
https://github.com/emywally/mcp-video-inspector,emywally/mcp-video-inspector,mcp,6f8966591abf953a5e872f848fb5d04ef68c808ea918b34590a9ebb62adc472d
https://github.com/eramabb8026/ex-skill,eramabb8026/ex-skill,skill,52fe0fcc18ea7b87043b54aa6bc6b7c16b779a559ac91f8187794cee0cb75f79
https://github.com/erickafram10/claude-code-law-zero,erickafram10/claude-code-law-zero,claude,99ae695dfdcdd6c9033b723849c9eb77da39f2586e0b16abae9cc33499da0dd0
https://github.com/ericvoltolin/xc-mcp,ericvoltolin/xc-mcp,mcp,b401848f5cf46ace35e35a35e376bd35f174486d9190216ed3cbd2a13fcb1f4c
https://github.com/eridanux/cashu-skill,eridanux/cashu-skill,skill,c25d61a548650d209a89a73a93960d934b6c5299b63093619df24a7c80d16a79
https://github.com/expect8iondev/claude-pi,expect8iondev/claude-pi,claude,75e0c9f82f2ba307e46c910cdb1de95721d8d2ab9960e93620328587c50c5fc4
https://github.com/factorixsooth118/claude-code-analysis,factorixsooth118/claude-code-analysis,claude,0ddc3645c27740f900e1bfaa41a5033cb148475f340ba1a0c41fe9b270df937c
https://github.com/factornine/gsa-elibrary-scraper,factornine/gsa-elibrary-scraper,parser,d1c3b19e705e8f8fad07a2c974ec18e5e577f001593d3fb9e3cfdb8856aeea11
https://github.com/fathanghani864/oh-my-openclaw,fathanghani864/oh-my-openclaw,openclaw,5e4783a2387b333a5bf34abd4055e59da601b47787171fdc6235e5c50ca58bc1
https://github.com/fatinzark-stack/Claude-for-Word-Desktop,fatinzark-stack/Claude-for-Word-Desktop,claude,65f02af8c49f11374549c2503cbbaae2cde02d0b750f6018ad5065b99405d184
https://github.com/felipemsilva/PowerSkills,felipemsilva/PowerSkills,skill,93cc29fd976b1b9b3d324e92179e98fd240add70692fc28e3676b8444346cba4
https://github.com/ferdiansusanto/andrej-karpathy-skills,ferdiansusanto/andrej-karpathy-skills,skill,2155b8be23b7d9395b537e9d95166b7e67330d5ad64926c7b3b1b69734076a4a
https://github.com/fergusalveolar205/Generative-UI-MCP,fergusalveolar205/Generative-UI-MCP,mcp,09a2a532550528b1ea6cdeaac9f431f7c750201b036aedd6c25c7cd260b9f495
https://github.com/ffsdffsf/n8n-Parse-Invoices-Documents-with-Gemini-AI-OCR-and-Google-Sheets-Integration,ffsdffsf/n8n-Parse-Invoices-Documents-with-Gemini-AI-OCR-and-Google-Sheets-Integration,parser,0675e70af8da05c1572668b4663e259670b580054c72f9cf2fee4f100e2a3b8e
https://github.com/fifthdactyl811/codex-skill-local-ai-systems-studio,fifthdactyl811/codex-skill-local-ai-systems-studio,skill,96fb726d93a25cccb6d2782c26c5bc01ab3d7fac41c3230fcd63a7bebeaae602
https://github.com/flakey-caster542/superseo-skills,flakey-caster542/superseo-skills,skill,2d91a4ea4f55e447a74d6a2cea1ee0e3ea599a94e0321343038bf843b21222bb
https://github.com/flunkymercenary747/Claude-code-research,flunkymercenary747/Claude-code-research,claude,7a37b2ed67f3ebf2dadc476b2174678c171406bcfd38e41872cfde05c0b5f981
https://github.com/foot8319/openclaw-n8n-stack,foot8319/openclaw-n8n-stack,openclaw,6853b9c426ae5a80db4516126a50f7869e7518cc83b6cc741c8d588eb243bf3e
https://github.com/frendel2004/connect-plugin,frendel2004/connect-plugin,plugin,fad2b70d53f9ba9545409c852cdb27d65caf728ed590be5cde8fa72ca41c8c9d
https://github.com/frieza1212/claude-code-ios-dev-guide,frieza1212/claude-code-ios-dev-guide,claude,303ffd628f5c8445e28d03419b8a9f3dfae94aa0452edd77d41d31d2e1e04668
https://github.com/gainesvillefamilyenterobacteriaceae551/dmarc-parser,gainesvillefamilyenterobacteriaceae551/dmarc-parser,parser,b6f1345ea674037ea2db78e9ca57ebaf5c8b9091aad3584544938854ffdbe638
https://github.com/galibutdenzelbryan-alt/openclaw-tool-call-viewer,galibutdenzelbryan-alt/openclaw-tool-call-viewer,openclaw,d6be128e66ec7da4898ed3f646b5c8229fb6c7ec70457c77e271f3d068c8c5f4
https://github.com/gerrielxxvii307/allan-mcp-memory-code,gerrielxxvii307/allan-mcp-memory-code,mcp,19cd30c782593e844d284285b128e66a6f96bfa65aab20d139ab0694124c2d5f
https://github.com/ghaniyanawaz/ghsa-skill-builder,ghaniyanawaz/ghsa-skill-builder,skill,fc44c22845edabb346c457a5c597752d7355ad85ad1452eac919b2aabcdc4ea2
https://github.com/ghostyfrig/create-prd-skill,ghostyfrig/create-prd-skill,skill,012f702d5fa34054eaba970ec0fc4656185a65b36fa0966312778173a76b41ba
https://github.com/girish6055/NanoBanana-PPT-Skills,girish6055/NanoBanana-PPT-Skills,skill,bdd9bbd5ef64a06525c771b365923269fc06b143c3756b3f671ef7e162dbc72d
https://github.com/greasegunzodiacallight857/wechat-openclaw-channel,greasegunzodiacallight857/wechat-openclaw-channel,openclaw,3080e10ec4fab7730772d7fa3720140a97bf6db370fabcabba432c6fd3b49887
https://github.com/gunbun33/mcp-servers,gunbun33/mcp-servers,mcp,225b64000c6c8cd5bbe4b5ea0cea4dabac42c9f7027f719f9d48cd877b69aabf
https://github.com/h4vzz/awesome-ai-agent-skills,h4vzz/awesome-ai-agent-skills,skill,498fe8fb806cd0e6685f97fc7d74de769dae5a28cdc821557b7585ad5ad83147
https://github.com/habibbedawi/claude-code-tips,habibbedawi/claude-code-tips,claude,7780e1cb8ec555062246cd4e9ec3e3f7b32acba501d1774ffd1165b3f7ac7a75
https://github.com/hackermanishackerman/claude-skills-vault,hackermanishackerman/claude-skills-vault,skill,claude,35afd1be620eaa37fef51dfc0d48311bf12a01bc24367729fad86e674cbaf662
https://github.com/hahaha-saygex/gmail-mcp,hahaha-saygex/gmail-mcp,mcp,50d7cef15de97d75d0a46bf708ac9103d2f6c9564cbf6ec0df13419d9073af4d
https://github.com/harshdeepk585/twitter-bridge-mcp,harshdeepk585/twitter-bridge-mcp,mcp,c2251d8d04f6e470adf206e6eeb8f2b2e041374edce37a1873aa8f0da25e69fd
https://github.com/haytam111234/trainingpeaks-mcp,haytam111234/trainingpeaks-mcp,mcp,de3e475a0b8d98bdcb154f7ce2e8eddfc33dffd5faf3b85890fdc44c1e860dbc
https://github.com/heamlk/Python-Skill,heamlk/Python-Skill,skill,85889a758efbf0bb3d4b121dd2dbbd217dcc781b18f1296916128ba66d1f359c
https://github.com/hema9265/email-design-mcp,hema9265/email-design-mcp,mcp,4c1dfccfb6da4ff9d63d05f28fbb957cef5660c0caa94da52f10854f271fcc91
https://github.com/hensr39-cpu/openclaw-knowledge-distiller,hensr39-cpu/openclaw-knowledge-distiller,openclaw,e0759728bb49f50629d58f4de082fd182fd5ca0202126c4f3acec69243d60475
https://github.com/hirak123github/Rebecca-Minkoff-Scraper,hirak123github/Rebecca-Minkoff-Scraper,parser,8c6a86a56fa8a0bc501ea2f7d9c6af79502563519d72e8af254c99ab3e7d5b16
https://github.com/hoang2010-jnp/ask-human-mcp,hoang2010-jnp/ask-human-mcp,mcp,fc3182a24d14487ebd3bd92b24e82ff51b6993169f389feab66534a9cf72cd03
https://github.com/howar2113/claude-code-prompt-engineering-patterns,howar2113/claude-code-prompt-engineering-patterns,claude,7c6f9ea40b9b06097b72d4b6465885e93a3d7fab33194c42d8f083193a312d4f
https://github.com/hunteryeet/linkedin-jobs-scraper-incredibly-fast,hunteryeet/linkedin-jobs-scraper-incredibly-fast,parser,76bdb01b16d21986b2bc95070b09ebddccee51d742b7cbd4f7f3878c497c53ad
https://github.com/hydery-debug/Telegram-Gift-Parser,hydery-debug/Telegram-Gift-Parser,parser,baea717ba872303b4db6d1b89c6f33144cdfcdb9f41bc71527b40140ad0d5f88
https://github.com/iamsocool24/dbt-core-mcp,iamsocool24/dbt-core-mcp,mcp,fc139a52e1cd81417fb8f868750e4e4fbf698638c8a584e7fd0d569f62ca01ca
https://github.com/ianpugfaced55/claude-code-organizer,ianpugfaced55/claude-code-organizer,claude,e686fd4549fd8223c9a4febcfc0f00b1c96679afaf78a16982c44fb03915ffb7
https://github.com/ibootdaily/WAuxiliary_Plugin,ibootdaily/WAuxiliary_Plugin,plugin,7012c5c778b402668481e58d427a3f60812ba8018eba4ae8ecde463688c94430
https://github.com/icebaggoldenrule1862/counselor.skill,icebaggoldenrule1862/counselor.skill,skill,e4347e17ff545be01c8f63607287192a7925058ace49044ada5495c3d2cbd5cc
https://github.com/idkidk02020202/claude-opus-4.6-prompt-optimizer,idkidk02020202/claude-opus-4.6-prompt-optimizer,claude,5029da7ab9e55558248f881845968f58930a25137f6ba4237594fd62532acb69
https://github.com/imbflool/cc-plugin-eval,imbflool/cc-plugin-eval,plugin,d081ec25d1933691f69869116d4355a2bb1c5089dd36f450dc06eb51e32ca7e1
https://github.com/inadvisable-hibiscusfarragei279/Malware-Sandbox-mcp,inadvisable-hibiscusfarragei279/Malware-Sandbox-mcp,mcp,0a49c1f8ef2f59fa99ac358268489f987a350a624b451965a70c433347926cf4
https://github.com/inquisitive-production852/github-optimization-skill,inquisitive-production852/github-optimization-skill,skill,d6fce0bdea8b1bf18f27ed09d12ba4731a078e496d91ffb02c53a4e3eaf79323
https://github.com/ipoprock/claude-code-showcase,ipoprock/claude-code-showcase,claude,8cb7c60fb75004282edbfbb4104924822cd34ddf219475d7b401d83709739d8c
https://github.com/isaiasfeerreira/cna-oab-attorney-data-scraper,isaiasfeerreira/cna-oab-attorney-data-scraper,parser,0bdd9594979c83782f38db86cff1e5a87e23fc77414c2b8746c0daa0aece27a3
https://github.com/izahamyatim/claude-plugin-fizzy,izahamyatim/claude-plugin-fizzy,plugin,claude,13b6b802b777f1e72fd4186b46fb34c7354db86476409d6926daa6dc7881ed92
https://github.com/izyanrajwani/agent-skills-library,izyanrajwani/agent-skills-library,skill,54b0a9b17663e1431c7a6f94500fd9555fa512b4acb75c1b8cb06293f1dc7a1b
https://github.com/izzidescendent834/skill-builder,izzidescendent834/skill-builder,skill,7d43ef0e269538e423d0e84d2bcc734e4f139aad3ab4ba7c6c906cd8418e124c
https://github.com/jajaaa2/Swift-Testing-Agent-Skill,jajaaa2/Swift-Testing-Agent-Skill,skill,f296d85ab70d3b2b8e507c64a35ff167a38e38d03b588a80ae8b66ef5f32eedf
https://github.com/jalehvesical21/claude-code-decompiled,jalehvesical21/claude-code-decompiled,claude,aa0321a9c9b353ba4826014fd90ed9ed49123a3f7abca821ad7e22981d4b71b2
https://github.com/jamald33n/tweetsave-mcp,jamald33n/tweetsave-mcp,mcp,f3d2a5aadbd62c0eda7e9f82e1dd296824054e30e5b3e97202115ec34c337e31
https://github.com/javadamrooki96/claude-yolo,javadamrooki96/claude-yolo,claude,d19114ceb9b4ec3f05fb80c5fa68ad0506e5873828958875daa945ad2854c621
https://github.com/jjvm2000/terminal-mcp,jjvm2000/terminal-mcp,mcp,64e09faa9f6b502bee85eee166fa3388b40ab43c89b7b39de96162085e7bbcbe
https://github.com/julesa6664/claude-design-x-figma,julesa6664/claude-design-x-figma,claude,fa4644cd1ea7d4b8d359213295553c3f9459b078e4d67ba927080d6a32b6e679
https://github.com/justinqwerty/design-skills,justinqwerty/design-skills,skill,5d3dfe2b80ed48feb68ac7422e0600e54647049a34d820e94954419e23a9bf9c
https://github.com/justl9169/minimax-skills,justl9169/minimax-skills,skill,6dee3e1970b203b351a797e332ef475ecfd323707a7f5f419b60f0b989945228
https://github.com/kabooomm22/OpenClaw_Termux,kabooomm22/OpenClaw_Termux,openclaw,89a9007b36a8da17e374f210f40c9c6e336aa1251c0e722ea80fcbb999c84187
https://github.com/kabuuu999/youtube-email-scraper,kabuuu999/youtube-email-scraper,parser,8dc8393b035a3d4263adc247bf8bcceb2503e2d5e770c742573fc8ec756c3187
https://github.com/kaiphrox/AI-Skills,kaiphrox/AI-Skills,skill,e9efc006507da1bd1eb226f2755bd987db924b6a0521d25a07cf0aefd3358974
https://github.com/kaydenplayZ/agent-skills-guide,kaydenplayZ/agent-skills-guide,skill,5aabe813ba933a708664cf12994bcd263ba525b32873e5c4ace9ff7464e33fad
https://github.com/kazhuki7/agentskills-proxy,kazhuki7/agentskills-proxy,skill,089f342fbd93573c5de88af35fb96aa63be46d7b6ffaa73b770c23f099b6251f
https://github.com/kentunderage549/cc-harness-skills,kentunderage549/cc-harness-skills,skill,1b29262ad1a55a385146b0b8a3744cf2d85696f0510c6a63a23d8c4f547baba3
https://github.com/keny0322/visual-studio-mcp,keny0322/visual-studio-mcp,mcp,ea19986e1f87ac147feb328a8f9d3f0b07bf46ec34bcde7c094d0f1959b280df
https://github.com/khamu8103/obsidian-skills,khamu8103/obsidian-skills,skill,8ef6551021b69e0759c809098d641490fec5deb0239d07b4de15a5daf3cd7762
https://github.com/khareemibraheem/EEWParser-Rust,khareemibraheem/EEWParser-Rust,parser,4eca649e579513afad5f9b4856d902d6aabff26399245eda1531a7ec9cacfffb
https://github.com/khisag4704/claude-code-ollama-local,khisag4704/claude-code-ollama-local,claude,44863b71a325614b70f4bb70802ac81150609f299c8d1b33885b3e8981b66ec3
https://github.com/kiminmonaco/ClaudeBar,kiminmonaco/ClaudeBar,claude,50f862802721b6ed2fe12bc3d73685647ade9f71b50be14595bf6df38f31a4b0
https://github.com/kiranjisonawane143/blockchain-data-crawler,kiranjisonawane143/blockchain-data-crawler,parser,182e7b3f19ba7c96a1c15301f6e404d9f3191f8198e92d6494e6a103816a8533
https://github.com/kiya12-lab/facebook-hashtag-scraper,kiya12-lab/facebook-hashtag-scraper,parser,a89fe6d5096b9ab59958f62a4529ea209d2439e5ed2812919105f08223b6ae99
https://github.com/komafon/trust-openclaw,komafon/trust-openclaw,openclaw,8646001fadb2c75790d3e242cc2c35f89603d6a5de649b723051eda6a1a33370
https://github.com/kongma1891/microsoft-style-skill,kongma1891/microsoft-style-skill,skill,a9434ec9afbf4660de6bc14004362d6a24be1cf2f9113a800b22875b039a5dcd
https://github.com/kriid08/SkillForge,kriid08/SkillForge,skill,d01bfc612ac34b18eea3b5b34fd3da40fc7563b98e42057a660eccdea4f4edaa
https://github.com/kyle122497/llamator-mcp-server,kyle122497/llamator-mcp-server,mcp,df3a6fa04a56031f5b6973a67210e56d0c4eccce9f129f341702a26e9681e3a2
https://github.com/kyllian330/claude-statusline,kyllian330/claude-statusline,claude,2d1ce4e037c95e7dbdb5f9cc4507c2434999888c120d23bba935afa29b05690a
https://github.com/laien69/amazon-reviews-scraper-with-advanced-filters,laien69/amazon-reviews-scraper-with-advanced-filters,parser,20f23f2026998a7ccce0b1f7f9a284a20587b6bdd43bfccc788f43ddea0df4a6
https://github.com/lemurhacep/awesome-openclaw,lemurhacep/awesome-openclaw,openclaw,e0ce909e74cb59490866b95edd793ccd3672da32ccc2c82a4f417501ed3ee1e7
https://github.com/lethilu4796/claude-code-blueprint,lethilu4796/claude-code-blueprint,claude,39ed8df67eac0f1a4efded4f19f7aa2b137c5039a31ea80280ce44d859e6ca64
https://github.com/levVan2/remotion-video-skill,levVan2/remotion-video-skill,skill,83e5ba22f7ceb8810485a8f4998537b25f3faaafc6736932c1d60049f3b5c4f1
https://github.com/longtengsiha/arbitrum-dapp-skill,longtengsiha/arbitrum-dapp-skill,skill,ddd1bad59f4f9e0d3d6f563da395655d080b8b2e2a128638130715b4ecf2c0ee
https://github.com/lophophorawilliamsiigregorynazianzen31/openclaw-paired-skill,lophophorawilliamsiigregorynazianzen31/openclaw-paired-skill,skill,openclaw,6ca0095797c0993b6047b60f8651b47c3585fe5b1b1f70384dcaca639e758fc2
https://github.com/lucaducapuca/alibabacloud-bigdata-skills,lucaducapuca/alibabacloud-bigdata-skills,skill,fc1278f419e611bf40ca414099bfd9ad98a31ffb054371e8cb65a84849b00eaf
https://github.com/ly1595/nmap-mcp,ly1595/nmap-mcp,mcp,c7824578ec954a3aa32ab62689d9aab08db639c828a95606b3c311c0bd9b6a94
https://github.com/m81098s/claude-skill-homeassistant,m81098s/claude-skill-homeassistant,skill,claude,6e845896379352b7bac5c8c20109e38ec9340e94a41f9e250db6e8aa80a97a12
https://github.com/magneticlineofforceplaymaker9843/shi-yigong-skill,magneticlineofforceplaymaker9843/shi-yigong-skill,skill,16350a761a116007541b2fb7c5a8e63940e07974470bcf716afb6a14186f763e
https://github.com/mahanabee/Google-News-Scraper,mahanabee/Google-News-Scraper,parser,7900cae60917644d74f8ca2ee6f5bf2f191e585ed1b537a017d2b66503777af2
https://github.com/maicon76/sundayhao-plugins,maicon76/sundayhao-plugins,plugin,ea5b1174d45fbd6245719d208857bb989e3f5084393dbc2c9d013ac7e508bec5
https://github.com/malpaa44/homeware-sense-skill,malpaa44/homeware-sense-skill,skill,3ce0eed29c47df613a04c9cd96ccc2b5dc859915d1313dfc80bc1bade0cd3ac7
https://github.com/marcinfinitesimal533/Claude-skills-for-Computational-Designers,marcinfinitesimal533/Claude-skills-for-Computational-Designers,skill,claude,0dd10f7a775388791c57ca47fb5014d78dfdbd8c692a15f1cba096f47e4d3fb8
https://github.com/maryam2001-ux/claude-app-server,maryam2001-ux/claude-app-server,claude,803fa670e117614330a03fe227319f822e4429eae63c21f9223612b72f55eec3
https://github.com/maximus0411/BorisChernyClaudeMarkdown,maximus0411/BorisChernyClaudeMarkdown,claude,e890b1b0f3aa2bd85ef8544123c60736c66c8523ee35fbc66880a518df3339c7
https://github.com/mazenyassergithub/oh-my-claudecode,mazenyassergithub/oh-my-claudecode,claude,928485f843d1fc772155d87107987355d80c7d8cd8aaf87aa220e0075bb54fac
https://github.com/megana05082003/review-analyzer-skill,megana05082003/review-analyzer-skill,skill,58386821dbf7eca2ecda629497d34bef1c6aced10d1ee3e25c652124c5f808d3
https://github.com/menschecklab/fourtrader-mcp,menschecklab/fourtrader-mcp,mcp,1f4b82b049ad0bc73ad4cd32ee0d00b0b3304033be38144027dd35b5f925fab0
https://github.com/micrometeoric-eye978/academic-research-skills,micrometeoric-eye978/academic-research-skills,skill,635983233fc8861c0742640948dde40df871b2f1909dcdc6bd006d3a2f319b6a
https://github.com/mightyhuman101/seedance2-skill,mightyhuman101/seedance2-skill,skill,48d48e4d7e78b136188ef4c8d562cdeebc6a1692e3b039a83665b1f4235de865
https://github.com/mishasuperficial646/claude-power-setup,mishasuperficial646/claude-power-setup,claude,bcc81f362fc734405db8c82ec3fa43286ba13265641a527036458d82079333b9
https://github.com/mixa354/threejs-skills,mixa354/threejs-skills,skill,ad9b0d5d903c0713d276a57f7a65a3f26e1d5609de12b24091de42f4ecb04f03
https://github.com/modest-curator478/claude-skills,modest-curator478/claude-skills,skill,claude,41a4bb0e244d1dc308e210e6f94798f5280c38b0c293740732f327e0db851408
https://github.com/moiralongspurred78/claude-code-prompts-reference,moiralongspurred78/claude-code-prompts-reference,claude,b5bf029353c6f4aa8aab38e26b3e756ab98d4fff5deacf53af8665b43577172e
https://github.com/mojiz521/design-skill-os,mojiz521/design-skill-os,skill,67c964d1ef4302221403619760d369ed4c3a02d35b1670d3b114b085beeb033e
https://github.com/moksharth77/mcp-remnawave,moksharth77/mcp-remnawave,mcp,410a6c385054adef35819eead082220ed4a905434391c4be9208e50ac6a9df75
https://github.com/moussa504/linktree-profile-listing-scraper,moussa504/linktree-profile-listing-scraper,parser,8cea344b9493906be805f5d6c374fb2362f39e0aea0ffbe79a16716dbfa9f8a9
https://github.com/mr-mrs-xx1/claude-watch,mr-mrs-xx1/claude-watch,claude,36e770e2574f31d4e1673cbc06122feffbe632487bc93a2b0748b606dea231bc
https://github.com/mrshrey007/skills,mrshrey007/skills,skill,ecabb8baa271ecb9b0b88d4195a078ee041a8c2c99f00f366ebc33e66c832393
https://github.com/muhammad-bu/claude-code-unified-agents,muhammad-bu/claude-code-unified-agents,claude,6a67a125065d6e2d303d34924472da3daebec88bcec91869a9e8846cb2dfd691
https://github.com/muhammadfachryy/mcp-studio,muhammadfachryy/mcp-studio,mcp,ca9b3cbc20b6c6f2d756be44472ce064956a0e828f336271ae9bd0ed17f1d93e
https://github.com/mustermuster5432-ux/openclawctl,mustermuster5432-ux/openclawctl,openclaw,57d446c01530b35ef3c06f0521df2fd3a09862b7031a78f7bb4aad842be7514d
https://github.com/muzvo/claude-code-openai-wrapper,muzvo/claude-code-openai-wrapper,claude,43545e6eff0a935b6168d8c151f3f4b6d028f9ea42c141832ee52c5ed003deec
https://github.com/myoodu8447/blink-skill,myoodu8447/blink-skill,skill,e5144c96bfc5eae36d2ff5bb374423d7dedb9f1c5dc16465789e01bf7393a557
https://github.com/myraffy/homelab-mcp,myraffy/homelab-mcp,mcp,40ac3397238b09713661855301e6aca93297cc485789111336ccc1de38165dd4
https://github.com/nathaliaju/grammarly-mcp,nathaliaju/grammarly-mcp,mcp,d595fad12edb232bd506a847072c93c81e4d9c7bbb7ed468333289fd6487d0f6
